Solver_Var,Solver_Value,Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km)
"U[14,13,0,2,1]",13.0,0,0,0,0,0,0,0
"U[14,13,0,2,2]",11.0,0,0,0,0,0,0,0
"U[14,13,1,2,0]",4.0,0,0,0,0,0,0,0
"U[14,13,1,2,1]",1.0,0,0,0,0,0,0,0
"U[14,13,1,2,2]",6.677669811321697,0,0,0,0,0,0,0
"U[14,13,1,2,3]",1.0,0,0,0,0,0,0,0
"U[14,13,2,1,1]",3.0,0,0,0,0,0,0,0
"U[14,13,2,1,3]",3.0,0,0,0,0,0,0,0
"U[14,13,2,2,0]",16.0,0,0,0,0,0,0,0
"U[14,14,0,2,2]",13.0,0,0,0,0,0,0,0
"U[14,14,1,2,2]",4.0,0,0,0,0,0,0,0
"U[14,14,2,1,2]",7.0,0,0,0,0,0,0,0
"U[14,14,2,2,0]",8.860561643836988,0,0,0,0,0,0,0
"U[14,14,2,2,1]",20.0,0,0,0,0,0,0,0
"U[14,14,2,2,2]",2.0,0,0,0,0,0,0,0
"U[14,14,2,4,3]",0.011739726028767133,0,0,0,0,0,0,0
"U[14,14,3,2,1]",2.0,0,0,0,0,0,0,0
"U[14,14,3,2,2]",1.0,0,0,0,0,0,0,0
"U[14,14,3,3,2]",0.32643220339067797,0,0,0,0,0,0,0
"U[15,7,0,2,0]",4.2976372549029405,0,0,0,0,0,0,0
"U[15,7,0,2,1]",5.0,0,0,0,0,0,0,0
"U[15,7,0,2,2]",9.0,0,0,0,0,0,0,0
"U[15,7,1,1,3]",0.8415047137028577,0,0,0,0,0,0,0
"U[15,8,0,2,2]",1.0,0,0,0,0,0,0,0
"U[15,10,0,2,2]",6.0,0,0,0,0,0,0,0
"U[15,10,0,2,3]",2.2962450980401963,0,0,0,0,0,0,0
"U[15,11,0,2,0]",2.0,0,0,0,0,0,0,0
"U[15,11,0,2,1]",8.0,0,0,0,0,0,0,0
"U[15,11,0,2,2]",10.0,0,0,0,0,0,0,0
"U[15,11,0,2,3]",1.0,0,0,0,0,0,0,0
"U[15,12,0,2,0]",2.0,0,0,0,0,0,0,0
"U[15,12,0,2,3]",2.0,0,0,0,0,0,0,0
"U[15,12,1,2,0]",9.0,0,0,0,0,0,0,0
"U[15,12,1,2,1]",5.0,0,0,0,0,0,0,0
"U[15,12,1,2,2]",11.0,0,0,0,0,0,0,0
"U[15,12,1,2,3]",0.9593443429018593,0,0,0,0,0,0,0
"U[15,12,2,1,0]",8.0,0,0,0,0,0,0,0
"U[15,12,2,1,1]",7.0,0,0,0,0,0,0,0
"U[15,12,2,1,2]",1.0,0,0,0,0,0,0,0
"U[15,12,2,2,0]",6.0,0,0,0,0,0,0,0
"U[15,13,0,2,0]",1.0,0,0,0,0,0,0,0
"U[15,13,0,2,1]",19.0,0,0,0,0,0,0,0
"U[15,13,0,2,2]",3.0,0,0,0,0,0,0,0
"U[15,13,0,2,3]",1.0,0,0,0,0,0,0,0
"U[15,13,1,2,0]",2.0,0,0,0,0,0,0,0
"U[15,13,1,2,1]",11.0,0,0,0,0,0,0,0
"U[15,13,2,1,0]",6.0,0,0,0,0,0,0,0
"U[15,13,2,2,0]",16.0,0,0,0,0,0,0,0
"U[15,14,0,2,1]",7.0,0,0,0,0,0,0,0
"U[15,14,0,2,2]",6.0,0,0,0,0,0,0,0
"U[15,14,1,2,0]",2.0,0,0,0,0,0,0,0
"U[15,14,1,2,1]",2.0,0,0,0,0,0,0,0
"U[15,14,2,1,0]",3.0,0,0,0,0,0,0,0
"U[15,14,2,1,3]",4.0,0,0,0,0,0,0,0
"U[15,14,2,2,1]",12.0,0,0,0,0,0,0,0
"U[15,14,2,2,2]",18.84316438356301,0,0,0,0,0,0,0
"U[15,14,2,4,1]",0.1728630137000016,0,0,0,0,0,0,0
"U[15,14,3,2,1]",3.0,0,0,0,0,0,0,0
"U[15,14,3,3,2]",0.36768644067881356,0,0,0,0,0,0,0
"U[15,15,0,2,0]",3.0,0,0,0,0,0,0,0
"U[15,15,0,2,2]",12.528156862746075,0,0,0,0,0,0,0
"U[15,15,0,3,1]",0.1585294117656874,0,0,0,0,0,0,0
"U[15,15,1,2,1]",2.0,0,0,0,0,0,0,0
"U[15,15,1,3,0]",0.30843396226509323,0,0,0,0,0,0,0
"U[15,15,1,3,1]",0.30004716981226526,0,0,0,0,0,0,0
"U[15,15,1,3,2]",0.20697169811414987,0,0,0,0,0,0,0
"U[15,15,2,1,0]",5.0,0,0,0,0,0,0,0
"U[15,15,2,1,1]",3.0,0,0,0,0,0,0,0
"U[15,15,2,2,1]",23.0,0,0,0,0,0,0,0
"U[15,15,2,3,0]",0.23669863013835776,0,0,0,0,0,0,0
"U[15,15,2,3,3]",0.20426027397397262,0,0,0,0,0,0,0
"U[15,15,3,2,1]",6.7335254237296605,0,0,0,0,0,0,0
"U[15,15,3,2,2]",1.0,0,0,0,0,0,0,0
"U[15,15,3,3,0]",0.19862711864491525,0,0,0,0,0,0,0
"U[15,15,3,3,3]",0.020737288136440678,0,0,0,0,0,0,0
"T[0,0,0,1,0]",9.0,0,0,0,0,0,0,0
"T[0,0,0,1,1]",26.0,0,0,0,0,0,0,0
"T[0,0,0,1,2]",33.0,0,0,0,0,0,0,0
"T[0,0,0,1,3]",4.0,0,0,0,0,0,0,0
"T[0,0,0,4,3]",1.0,0,0,0,0,0,0,0
"T[0,0,1,1,0]",9.0,0,0,0,0,0,0,0
"T[0,0,1,1,1]",13.0,0,0,0,0,0,0,0
"T[0,0,1,1,2]",7.0,0,0,0,0,0,0,0
"T[0,0,1,1,3]",1.0,0,0,0,0,0,0,0
"T[0,0,1,2,0]",1.0,0,0,0,0,0,0,0
"T[0,0,1,4,1]",1.0,0,0,0,0,0,0,0
"T[0,0,1,4,2]",1.0,0,0,0,0,0,0,0
"T[0,0,1,4,3]",1.0,0,0,0,0,0,0,0
"T[0,0,2,1,0]",30.0,0,0,0,0,0,0,0
"T[0,0,2,1,1]",33.0,0,0,0,0,0,0,0
"T[0,0,2,1,2]",13.0,0,0,0,0,0,0,0
"T[0,0,2,1,3]",2.0,0,0,0,0,0,0,0
"T[0,0,2,2,3]",1.0,0,0,0,0,0,0,0
"T[0,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[0,0,2,4,2]",1.0,0,0,0,0,0,0,0
"T[0,0,3,1,1]",6.0,0,0,0,0,0,0,0
"T[0,0,3,1,2]",1.0,0,0,0,0,0,0,0
"T[0,0,3,4,0]",1.0,0,0,0,0,0,0,0
"T[0,0,3,4,1]",1.0,0,0,0,0,0,0,0
"T[0,0,3,4,2]",1.0,0,0,0,0,0,0,0
"T[0,0,3,4,3]",1.0,0,0,0,0,0,0,0
"T[1,0,0,1,1]",26.0,0,0,0,0,0,0,0
"T[1,0,0,1,2]",25.0,0,0,0,0,0,0,0
"T[1,0,0,1,3]",4.0,0,0,0,0,0,0,0
"T[1,0,0,4,3]",1.0,0,0,0,0,0,0,0
"T[1,0,1,1,0]",2.0,0,0,0,0,0,0,0
"T[1,0,1,1,1]",13.0,0,0,0,0,0,0,0
"T[1,0,1,1,2]",7.0,0,0,0,0,0,0,0
"T[1,0,1,2,2]",1.0,0,0,0,0,0,0,0
"T[1,0,1,4,1]",1.0,0,0,0,0,0,0,0
"T[1,0,1,4,3]",1.0,0,0,0,0,0,0,0
"T[1,0,2,1,0]",30.0,0,0,0,0,0,0,0
"T[1,0,2,1,1]",33.0,0,0,0,0,0,0,0
"T[1,0,2,1,2]",3.0,0,0,0,0,0,0,0
"T[1,0,2,1,3]",1.0,0,0,0,0,0,0,0
"T[1,0,2,2,0]",1.0,0,0,0,0,0,0,0
"T[1,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[1,0,2,4,2]",1.0,0,0,0,0,0,0,0
"T[1,0,3,1,1]",4.0,0,0,0,0,0,0,0
"T[1,0,3,1,2]",1.0,0,0,0,0,0,0,0
"T[1,0,3,4,0]",1.0,0,0,0,0,0,0,0
"T[1,0,3,4,1]",1.0,0,0,0,0,0,0,0
"T[1,0,3,4,2]",1.0,0,0,0,0,0,0,0
"T[1,0,3,4,3]",1.0,0,0,0,0,0,0,0
"T[1,1,0,1,0]",9.0,0,0,0,0,0,0,0
"T[1,1,0,1,1]",1.0,0,0,0,0,0,0,0
"T[1,1,0,1,2]",8.0,0,0,0,0,0,0,0
"T[1,1,1,1,0]",8.0,0,0,0,0,0,0,0
"T[1,1,1,1,3]",1.0,0,0,0,0,0,0,0
"T[1,1,2,1,2]",11.0,0,0,0,0,0,0,0
"T[1,1,2,1,3]",2.0,0,0,0,0,0,0,0
"T[1,1,3,1,1]",2.0,0,0,0,0,0,0,0
"T[2,0,0,1,1]",15.0,0,0,0,0,0,0,0
"T[2,0,0,1,2]",29.0,0,0,0,0,0,0,0
"T[2,0,0,1,3]",1.0,0,0,0,0,0,0,0
"T[2,0,1,1,0]",2.0,0,0,0,0,0,0,0
"T[2,0,1,1,1]",12.0,0,0,0,0,0,0,0
"T[2,0,1,1,2]",7.0,0,0,0,0,0,0,0
"T[2,0,1,1,3]",1.0,0,0,0,0,0,0,0
"T[2,0,1,2,1]",1.0,0,0,0,0,0,0,0
"T[2,0,1,4,0]",1.0,0,0,0,0,0,0,0
"T[2,0,1,4,3]",1.0,0,0,0,0,0,0,0
"T[2,0,2,1,0]",30.0,0,0,0,0,0,0,0
"T[2,0,2,1,1]",7.0,0,0,0,0,0,0,0
"T[2,0,2,1,2]",1.0,0,0,0,0,0,0,0
"T[2,0,2,2,0]",1.0,0,0,0,0,0,0,0
"T[2,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[2,0,2,4,2]",1.0,0,0,0,0,0,0,0
"T[2,0,3,1,1]",5.0,0,0,0,0,0,0,0
"T[2,0,3,4,0]",1.0,0,0,0,0,0,0,0
"T[2,0,3,4,1]",1.0,0,0,0,0,0,0,0
"T[2,0,3,4,2]",1.0,0,0,0,0,0,0,0
"T[2,0,3,4,3]",1.0,0,0,0,0,0,0,0
"T[2,1,0,1,0]",5.0,0,0,0,0,0,0,0
"T[2,1,0,1,1]",13.0,0,0,0,0,0,0,0
"T[2,1,1,1,0]",7.0,0,0,0,0,0,0,0
"T[2,1,1,1,1]",1.0,0,0,0,0,0,0,0
"T[2,1,1,1,2]",1.0,0,0,0,0,0,0,0
"T[2,1,2,1,2]",13.0,0,0,0,0,0,0,0
"T[2,1,3,1,1]",1.0,0,0,0,0,0,0,0
"T[2,1,3,1,2]",1.0,0,0,0,0,0,0,0
"T[2,2,0,1,0]",4.0,0,0,0,0,0,0,0
"T[2,2,0,1,2]",5.0,0,0,0,0,0,0,0
"T[2,2,0,1,3]",4.0,0,0,0,0,0,0,0
"T[2,2,1,1,0]",1.0,0,0,0,0,0,0,0
"T[2,2,2,1,1]",27.0,0,0,0,0,0,0,0
"T[2,2,2,1,3]",3.0,0,0,0,0,0,0,0
"T[3,0,0,1,0]",9.0,0,0,0,0,0,0,0
"T[3,0,0,1,1]",11.0,0,0,0,0,0,0,0
"T[3,0,0,1,2]",18.0,0,0,0,0,0,0,0
"T[3,0,1,1,0]",6.0,0,0,0,0,0,0,0
"T[3,0,1,1,1]",6.0,0,0,0,0,0,0,0
"T[3,0,1,1,2]",8.0,0,0,0,0,0,0,0
"T[3,0,1,2,1]",1.0,0,0,0,0,0,0,0
"T[3,0,1,4,0]",1.0,0,0,0,0,0,0,0
"T[3,0,1,4,3]",1.0,0,0,0,0,0,0,0
"T[3,0,2,1,2]",15.0,0,0,0,0,0,0,0
"T[3,0,2,2,0]",1.0,0,0,0,0,0,0,0
"T[3,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[3,0,2,4,2]",1.0,0,0,0,0,0,0,0
"T[3,1,0,1,1]",18.0,0,0,0,0,0,0,0
"T[3,1,1,1,0]",4.0,0,0,0,0,0,0,0
"T[3,1,1,1,1]",4.0,0,0,0,0,0,0,0
"T[3,1,1,1,3]",1.0,0,0,0,0,0,0,0
"T[3,1,2,1,0]",10.0,0,0,0,0,0,0,0
"T[3,1,2,1,3]",3.0,0,0,0,0,0,0,0
"T[3,1,3,1,1]",1.0,0,0,0,0,0,0,0
"T[3,1,3,1,2]",1.0,0,0,0,0,0,0,0
"T[3,2,0,1,2]",12.0,0,0,0,0,0,0,0
"T[3,2,0,1,3]",1.0,0,0,0,0,0,0,0
"T[3,2,1,1,1]",1.0,0,0,0,0,0,0,0
"T[3,2,2,1,0]",21.0,0,0,0,0,0,0,0
"T[3,2,2,1,1]",9.0,0,0,0,0,0,0,0
"T[3,3,0,1,2]",5.0,0,0,0,0,0,0,0
"T[3,3,0,1,3]",4.0,0,0,0,0,0,0,0
"T[3,3,1,1,1]",2.0,0,0,0,0,0,0,0
"T[3,3,2,1,1]",25.0,0,0,0,0,0,0,0
"T[3,3,2,3,3]",1.0,0,0,0,0,0,0,0
"T[3,3,3,1,1]",6.0,0,0,0,0,0,0,0
"T[3,3,3,4,0]",1.0,0,0,0,0,0,0,0
"T[3,3,3,4,2]",1.0,0,0,0,0,0,0,0
"T[3,3,3,4,3]",1.0,0,0,0,0,0,0,0
"T[4,0,0,1,0]",4.0,0,0,0,0,0,0,0
"T[4,0,0,1,1]",22.0,0,0,0,0,0,0,0
"T[4,0,0,1,2]",5.0,0,0,0,0,0,0,0
"T[4,0,0,1,3]",4.0,0,0,0,0,0,0,0
"T[4,0,1,2,3]",1.0,0,0,0,0,0,0,0
"T[4,0,1,4,2]",1.0,0,0,0,0,0,0,0
"T[4,0,2,2,2]",1.0,0,0,0,0,0,0,0
"T[4,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[4,1,0,1,2]",18.0,0,0,0,0,0,0,0
"T[4,1,1,1,0]",4.0,0,0,0,0,0,0,0
"T[4,1,1,1,1]",5.0,0,0,0,0,0,0,0
"T[4,1,2,1,0]",1.0,0,0,0,0,0,0,0
"T[4,1,2,1,2]",12.0,0,0,0,0,0,0,0
"T[4,2,0,1,1]",2.0,0,0,0,0,0,0,0
"T[4,2,0,1,2]",11.0,0,0,0,0,0,0,0
"T[4,2,1,1,1]",1.0,0,0,0,0,0,0,0
"T[4,2,2,1,0]",30.0,0,0,0,0,0,0,0
"T[4,3,0,1,0]",2.0,0,0,0,0,0,0,0
"T[4,3,0,1,1]",6.0,0,0,0,0,0,0,0
"T[4,3,0,1,3]",1.0,0,0,0,0,0,0,0
"T[4,3,1,1,1]",2.0,0,0,0,0,0,0,0
"T[4,3,2,1,1]",25.0,0,0,0,0,0,0,0
"T[4,3,2,3,3]",1.0,0,0,0,0,0,0,0
"T[4,3,3,1,0]",1.0,0,0,0,0,0,0,0
"T[4,3,3,1,1]",4.0,0,0,0,0,0,0,0
"T[4,3,3,1,2]",1.0,0,0,0,0,0,0,0
"T[4,3,3,4,1]",1.0,0,0,0,0,0,0,0
"T[4,3,3,4,2]",1.0,0,0,0,0,0,0,0
"T[4,3,3,4,3]",1.0,0,0,0,0,0,0,0
"T[4,4,0,1,0]",2.0,0,0,0,0,0,0,0
"T[4,4,0,1,2]",1.0,0,0,0,0,0,0,0
"T[4,4,0,2,0]",2.0,0,0,0,0,0,0,0
"T[4,4,0,2,2]",1.0,0,0,0,0,0,0,0
"T[4,4,1,1,0]",7.0,0,0,0,0,0,0,0
"T[4,4,1,1,1]",6.0,0,0,0,0,0,0,0
"T[4,4,1,1,2]",8.0,0,0,0,0,0,0,0
"T[4,4,1,1,3]",1.0,0,0,0,0,0,0,0
"T[4,4,2,1,0]",2.0,0,0,0,0,0,0,0
"T[4,4,2,1,1]",10.0,0,0,0,0,0,0,0
"T[4,4,2,1,2]",3.0,0,0,0,0,0,0,0
"T[4,4,2,1,3]",3.0,0,0,0,0,0,0,0
"T[4,4,3,1,1]",3.0,0,0,0,0,0,0,0
"T[5,0,0,1,0]",1.0,0,0,0,0,0,0,0
"T[5,0,0,1,1]",13.0,0,0,0,0,0,0,0
"T[5,0,0,1,3]",3.0,0,0,0,0,0,0,0
"T[5,0,1,2,3]",1.0,0,0,0,0,0,0,0
"T[5,0,2,2,2]",1.0,0,0,0,0,0,0,0
"T[5,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[5,1,0,1,1]",6.0,0,0,0,0,0,0,0
"T[5,1,0,1,2]",12.0,0,0,0,0,0,0,0
"T[5,2,0,1,1]",9.0,0,0,0,0,0,0,0
"T[5,2,0,1,2]",4.0,0,0,0,0,0,0,0
"T[5,2,1,1,2]",1.0,0,0,0,0,0,0,0
"T[5,2,2,1,0]",23.0,0,0,0,0,0,0,0
"T[5,2,2,1,1]",5.0,0,0,0,0,0,0,0
"T[5,3,0,1,1]",1.0,0,0,0,0,0,0,0
"T[5,3,0,1,2]",8.0,0,0,0,0,0,0,0
"T[5,3,1,1,0]",1.0,0,0,0,0,0,0,0
"T[5,3,1,1,1]",1.0,0,0,0,0,0,0,0
"T[5,3,2,1,0]",9.0,0,0,0,0,0,0,0
"T[5,3,2,1,1]",13.0,0,0,0,0,0,0,0
"T[5,3,2,1,2]",3.0,0,0,0,0,0,0,0
"T[5,3,2,3,3]",1.0,0,0,0,0,0,0,0
"T[5,3,3,1,1]",5.0,0,0,0,0,0,0,0
"T[5,3,3,1,2]",1.0,0,0,0,0,0,0,0
"T[5,3,3,4,0]",1.0,0,0,0,0,0,0,0
"T[5,3,3,4,2]",1.0,0,0,0,0,0,0,0
"T[5,3,3,4,3]",1.0,0,0,0,0,0,0,0
"T[5,4,0,1,0]",1.0,0,0,0,0,0,0,0
"T[5,4,0,1,2]",1.0,0,0,0,0,0,0,0
"T[5,4,0,1,3]",1.0,0,0,0,0,0,0,0
"T[5,4,0,2,1]",3.0,0,0,0,0,0,0,0
"T[5,4,1,1,0]",8.0,0,0,0,0,0,0,0
"T[5,4,1,1,1]",14.0,0,0,0,0,0,0,0
"T[5,4,2,1,0]",1.0,0,0,0,0,0,0,0
"T[5,4,2,1,1]",16.0,0,0,0,0,0,0,0
"T[5,4,2,1,2]",1.0,0,0,0,0,0,0,0
"T[5,4,3,1,1]",3.0,0,0,0,0,0,0,0
"T[5,5,0,2,0]",8.0,0,0,0,0,0,0,0
"T[5,5,0,2,2]",12.0,0,0,0,0,0,0,0
"T[5,5,0,2,3]",2.0,0,0,0,0,0,0,0
"T[5,5,1,1,0]",2.0,0,0,0,0,0,0,0
"T[5,5,1,1,2]",8.0,0,0,0,0,0,0,0
"T[5,5,1,1,3]",1.0,0,0,0,0,0,0,0
"T[5,5,2,1,2]",11.0,0,0,0,0,0,0,0
"T[5,5,2,2,1]",2.0,0,0,0,0,0,0,0
"T[5,5,2,2,3]",3.0,0,0,0,0,0,0,0
"T[5,5,2,3,0]",1.0,0,0,0,0,0,0,0
"T[6,0,0,1,1]",7.0,0,0,0,0,0,0,0
"T[6,0,0,1,2]",10.0,0,0,0,0,0,0,0
"T[6,0,1,2,2]",1.0,0,0,0,0,0,0,0
"T[6,0,2,2,2]",1.0,0,0,0,0,0,0,0
"T[6,0,2,4,3]",1.0,0,0,0,0,0,0,0
"T[6,1,0,1,0]",4.0,0,0,0,0,0,0,0
"T[6,1,0,1,1]",4.0,0,0,0,0,0,0,0
"T[6,1,0,1,3]",1.0,0,0,0,0,0,0,0
"T[6,2,0,1,0]",6.0,0,0,0,0,0,0,0
"T[6,2,0,1,2]",4.0,0,0,0,0,0,0,0
"T[6,2,0,1,3]",3.0,0,0,0,0,0,0,0
"T[6,2,1,1,0]",1.0,0,0,0,0,0,0,0
"T[6,3,0,1,1]",9.0,0,0,0,0,0,0,0
"T[6,3,1,1,1]",1.0,0,0,0,0,0,0,0
"T[6,3,1,1,3]",1.0,0,0,0,0,0,0,0
"T[6,3,2,1,1]",16.0,0,0,0,0,0,0,0
"T[6,3,2,1,2]",9.0,0,0,0,0,0,0,0
"T[6,3,2,3,2]",1.0,0,0,0,0,0,0,0
"T[6,3,3,4,0]",1.0,0,0,0,0,0,0,0
"T[6,3,3,4,2]",1.0,0,0,0,0,0,0,0
"T[6,3,3,4,3]",1.0,0,0,0,0,0,0,0
"T[6,4,0,1,1]",3.0,0,0,0,0,0,0,0
"T[6,4,0,2,2]",3.0,0,0,0,0,0,0,0
"T[6,4,1,1,1]",14.0,0,0,0,0,0,0,0
"T[6,4,1,1,2]",8.0,0,0,0,0,0,0,0
"T[6,4,2,1,1]",14.0,0,0,0,0,0,0,0
"T[6,4,2,1,2]",1.0,0,0,0,0,0,0,0
"T[6,4,2,1,3]",3.0,0,0,0,0,0,0,0
"T[6,4,3,1,1]",1.0,0,0,0,0,0,0,0
"T[6,5,0,2,2]",22.0,0,0,0,0,0,0,0
"T[6,5,1,1,0]",10.0,0,0,0,0,0,0,0
"T[6,5,1,1,1]",1.0,0,0,0,0,0,0,0
"T[6,5,2,1,0]",6.0,0,0,0,0,0,0,0
"T[6,5,2,1,1]",5.0,0,0,0,0,0,0,0
"T[6,5,2,2,0]",3.0,0,0,0,0,0,0,0
"T[6,5,2,2,2]",2.0,0,0,0,0,0,0,0
"T[6,5,2,3,0]",1.0,0,0,0,0,0,0,0
"T[6,6,0,2,1]",9.0,0,0,0,0,0,0,0
"T[6,6,0,2,3]",1.0,0,0,0,0,0,0,0
"T[6,6,1,2,0]",1.0,0,0,0,0,0,0,0
"T[6,6,1,2,3]",1.0,0,0,0,0,0,0,0
"T[6,6,2,1,0]",21.0,0,0,0,0,0,0,0
"T[6,6,2,1,1]",1.0,0,0,0,0,0,0,0
"T[6,6,2,1,2]",3.0,0,0,0,0,0,0,0
"T[6,6,2,2,0]",4.0,0,0,0,0,0,0,0
"T[6,6,2,2,1]",3.0,0,0,0,0,0,0,0
"T[6,6,3,1,1]",1.0,0,0,0,0,0,0,0
"T[6,6,3,1,2]",1.0,0,0,0,0,0,0,0
"T[6,6,3,2,1]",6.0,0,0,0,0,0,0,0
"T[7,0,0,1,0]",3.0,0,0,0,0,0,0,0
"T[7,0,0,1,1]",14.0,0,0,0,0,0,0,0
"T[7,0,1,2,1]",1.0,0,0,0,0,0,0,0
"T[7,0,2,2,0]",1.0,0,0,0,0,0,0,0
"T[7,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[7,1,0,1,2]",9.0,0,0,0,0,0,0,0
"T[7,2,0,1,0]",4.0,0,0,0,0,0,0,0
"T[7,2,0,1,3]",2.0,0,0,0,0,0,0,0
"T[7,3,0,1,0]",2.0,0,0,0,0,0,0,0
"T[7,3,3,4,2]",1.0,0,0,0,0,0,0,0
"T[7,3,3,4,3]",1.0,0,0,0,0,0,0,0
"T[7,4,0,1,3]",3.0,0,0,0,0,0,0,0
"T[7,4,0,2,0]",3.0,0,0,0,0,0,0,0
"T[7,4,1,1,0]",11.0,0,0,0,0,0,0,0
"T[7,4,1,1,1]",5.0,0,0,0,0,0,0,0
"T[7,4,1,1,2]",3.0,0,0,0,0,0,0,0
"T[7,4,1,1,3]",1.0,0,0,0,0,0,0,0
"T[7,4,2,1,0]",13.0,0,0,0,0,0,0,0
"T[7,4,2,1,2]",5.0,0,0,0,0,0,0,0
"T[7,4,3,1,1]",1.0,0,0,0,0,0,0,0
"T[7,5,0,2,1]",9.0,0,0,0,0,0,0,0
"T[7,5,0,2,2]",13.0,0,0,0,0,0,0,0
"T[7,5,1,1,1]",8.0,0,0,0,0,0,0,0
"T[7,5,1,1,2]",2.0,0,0,0,0,0,0,0
"T[7,5,1,1,3]",1.0,0,0,0,0,0,0,0
"T[7,5,2,1,0]",7.0,0,0,0,0,0,0,0
"T[7,5,2,1,1]",4.0,0,0,0,0,0,0,0
"T[7,5,2,2,2]",5.0,0,0,0,0,0,0,0
"T[7,5,2,3,3]",1.0,0,0,0,0,0,0,0
"T[7,6,0,2,1]",10.0,0,0,0,0,0,0,0
"T[7,6,1,2,0]",1.0,0,0,0,0,0,0,0
"T[7,6,1,2,2]",1.0,0,0,0,0,0,0,0
"T[7,6,2,1,0]",3.0,0,0,0,0,0,0,0
"T[7,6,2,1,1]",19.0,0,0,0,0,0,0,0
"T[7,6,2,1,3]",3.0,0,0,0,0,0,0,0
"T[7,6,2,2,1]",7.0,0,0,0,0,0,0,0
"T[7,6,3,1,1]",1.0,0,0,0,0,0,0,0
"T[7,6,3,1,2]",1.0,0,0,0,0,0,0,0
"T[7,6,3,2,1]",6.0,0,0,0,0,0,0,0
"T[7,7,0,2,2]",19.0,0,0,0,0,0,0,0
"T[7,7,1,1,1]",1.0,0,0,0,0,0,0,0
"T[7,7,1,1,2]",3.0,0,0,0,0,0,0,0
"T[7,7,1,2,1]",1.0,0,0,0,0,0,0,0
"T[7,7,2,1,0]",9.0,0,0,0,0,0,0,0
"T[7,7,2,1,1]",8.0,0,0,0,0,0,0,0
"T[7,7,2,1,2]",7.0,0,0,0,0,0,0,0
"T[7,7,2,2,0]",2.0,0,0,0,0,0,0,0
"T[7,7,3,4,0]",1.0,0,0,0,0,0,0,0
"T[8,0,0,1,0]",5.0,0,0,0,0,0,0,0
"T[8,0,0,1,2]",11.0,0,0,0,0,0,0,0
"T[8,0,2,4,1]",1.0,0,0,0,0,0,0,0
"T[8,1,0,1,2]",9.0,0,0,0,0,0,0,0
"T[8,2,0,1,1]",1.0,0,0,0,0,0,0,0
"T[8,2,0,1,3]",5.0,0,0,0,0,0,0,0
"T[8,3,0,1,2]",1.0,0,0,0,0,0,0,0
"T[8,4,0,1,1]",2.0,0,0,0,0,0,0,0
"T[8,4,0,1,2]",1.0,0,0,0,0,0,0,0
"T[8,4,0,2,0]",3.0,0,0,0,0,0,0,0
"T[8,5,0,2,1]",12.0,0,0,0,0,0,0,0
"T[8,5,0,2,2]",10.0,0,0,0,0,0,0,0
"T[8,5,1,1,0]",1.0,0,0,0,0,0,0,0
"T[8,5,1,1,1]",3.0,0,0,0,0,0,0,0
"T[8,5,1,1,2]",4.0,0,0,0,0,0,0,0
"T[8,5,1,1,3]",1.0,0,0,0,0,0,0,0
"T[8,5,2,1,0]",10.0,0,0,0,0,0,0,0
"T[8,5,2,1,2]",1.0,0,0,0,0,0,0,0
"T[8,5,2,2,0]",1.0,0,0,0,0,0,0,0
"T[8,5,2,2,2]",4.0,0,0,0,0,0,0,0
"T[8,5,2,3,3]",1.0,0,0,0,0,0,0,0
"T[8,6,0,2,0]",3.0,0,0,0,0,0,0,0
"T[8,6,0,2,1]",7.0,0,0,0,0,0,0,0
"T[8,6,1,2,1]",1.0,0,0,0,0,0,0,0
"T[8,6,1,2,3]",1.0,0,0,0,0,0,0,0
"T[8,6,2,1,0]",14.0,0,0,0,0,0,0,0
"T[8,6,2,1,2]",11.0,0,0,0,0,0,0,0
"T[8,6,2,2,0]",5.0,0,0,0,0,0,0,0
"T[8,6,2,2,3]",2.0,0,0,0,0,0,0,0
"T[8,6,3,1,1]",1.0,0,0,0,0,0,0,0
"T[8,6,3,1,2]",1.0,0,0,0,0,0,0,0
"T[8,6,3,2,1]",5.0,0,0,0,0,0,0,0
"T[8,6,3,2,2]",1.0,0,0,0,0,0,0,0
"T[8,7,0,2,1]",11.0,0,0,0,0,0,0,0
"T[8,7,0,2,2]",8.0,0,0,0,0,0,0,0
"T[8,7,1,1,2]",4.0,0,0,0,0,0,0,0
"T[8,7,1,2,2]",1.0,0,0,0,0,0,0,0
"T[8,7,2,1,1]",23.0,0,0,0,0,0,0,0
"T[8,7,2,1,2]",1.0,0,0,0,0,0,0,0
"T[8,7,2,2,0]",1.0,0,0,0,0,0,0,0
"T[8,7,2,2,3]",1.0,0,0,0,0,0,0,0
"T[8,7,3,4,0]",1.0,0,0,0,0,0,0,0
"T[8,8,0,2,3]",1.0,0,0,0,0,0,0,0
"T[8,8,1,1,0]",3.0,0,0,0,0,0,0,0
"T[8,8,1,2,0]",8.0,0,0,0,0,0,0,0
